,Energia Down,Energia Up,Day-ahead Forecast Wind,DA Forecast PV,DA Forecast Consumo,DAToda a Geração,DA Tie Lines Balance,DA Traded Wind,DA Traded PV
30066,165.0,169.6,6466.5,384.3,29317.8,26915.6,1504.2,6630.7,402.3
30067,104.0,268.0,6188.0,5.725,28436.0,26435.9,1030.5,6576.2,211.6
30068,178.2,152.3,5844.3,0.0,26184.0,24530.2,619.0,6505.7,5.6
30069,234.7,224.1,4478.0,0.0,25104.0,23435.3,932.5,4931.6,5.2
30070,45.3,174.3,4326.8,0.0,23878.8,22123.9,1167.6,4924.8,5.2
30071,79.5,244.5,4270.8,0.0,22984.8,21470.4,1163.9,4952.5,5.2
30072,146.7,68.8,4274.8,0.0,22587.0,20831.3,1434.1,5097.8,5.2
30073,89.3,58.3,4302.0,0.0,22439.0,20804.7,1347.0,5290.1,5.2
30074,47.8,235.3,4208.0,0.0,22877.3,21077.5,1467.4,5256.8,5.2
30075,220.8,246.0,3792.8,67.75,24693.5,22644.9,1729.3,5126.0,16.8
30076,73.4,496.0,3586.3,855.85,27008.0,26605.3,-9.5,4514.1,996.2
30077,230.4,130.1,3023.5,3424.85,28667.3,29408.2,-1111.1,3627.3,4451.1
30078,176.8,189.6,2425.8,7712.475,29548.0,32459.9,-3099.4,2792.3,8052.6
30079,67.4,371.2,2022.0,9941.65,30211.8,32838.4,-2746.9,2293.3,9920.4
30080,90.9,202.7,2015.3,11289.125,30769.0,33307.7,-2727.6,2137.4,10935.1
30081,32.2,191.7,2213.8,11583.925,31401.0,33460.5,-2279.1,2196.9,11579.0
30082,19.6,292.4,2351.3,11539.775,31800.8,33649.6,-1889.9,2324.2,11811.9
30083,152.3,63.3,2689.0,11452.25,31601.3,32965.1,-1465.2,2667.7,11810.2
30084,329.7,50.4,3285.8,11235.55,30944.8,32055.5,-1168.8,3160.7,11591.9
30085,128.0,132.9,3904.8,10489.525,30795.3,32113.7,-1453.2,3886.9,11052.8
30086,103.7,221.8,4447.5,9570.05,30942.8,33002.3,-2650.8,4547.8,10072.8
30087,45.3,213.6,4947.0,8445.775,30806.5,33408.5,-3456.9,5239.1,8496.6
30088,362.8,162.5,5295.0,5809.6,30754.3,32778.1,-3136.3,5807.8,5833.6
30089,152.0,324.1,5483.0,2064.1,30637.0,31013.4,-1822.2,6111.0,2310.9
30090,138.8,108.7,5529.0,396.225,30453.5,28744.9,498.3,6193.0,257.6
30091,29.2,285.9,5767.0,4.175,29385.8,28370.7,-129.1,6282.5,7.2
30092,319.9,175.7,5818.3,0.0,27078.3,27843.1,-1965.7,6322.8,5.6
30093,169.5,246.8,5454.0,0.0,25852.5,24443.5,850.5,6116.3,5.2
30094,54.3,585.8,5031.0,0.0,24591.0,22978.8,1026.2,5824.5,5.2
30095,21.5,286.6,4431.0,0.0,23661.5,21952.1,1035.6,5411.9,5.2
30096,41.9,214.2,4231.3,0.0,23129.0,21482.4,1091.7,5048.7,5.2
30097,31.2,271.0,3973.5,0.0,22955.8,21337.5,1084.9,4877.1,5.2
30098,175.3,62.4,3941.0,0.0,23322.3,21670.3,1120.7,4928.5,5.2
30099,609.2,33.6,3920.5,74.775,25042.5,24275.6,267.6,4854.4,15.1
30100,237.4,49.4,3886.5,610.05,27326.0,25944.7,1201.6,4531.9,858.6
30101,182.7,611.1,3776.5,3413.8,28964.3,28779.6,29.5,4146.6,3869.3
30102,450.5,109.7,3815.5,6416.15,30017.5,32443.5,-2543.4,4120.5,7072.7
30103,376.0,19.6,4095.0,8349.425,30563.0,34343.9,-3664.5,4479.5,9140.3
30104,205.8,70.7,4748.3,9698.725,31024.8,34739.6,-3475.2,5066.3,10304.8
30105,56.1,182.7,5663.0,10161.8,31668.8,35576.9,-3382.1,5774.0,10783.9
30106,62.2,301.7,6654.5,9953.275,32042.0,35766.2,-3209.6,6685.3,10867.9
30107,182.0,150.1,7312.3,9778.35,31775.3,35275.0,-3134.4,7595.3,10877.8
30108,76.1,250.9,7810.3,9608.625,31078.8,34782.8,-3316.4,8338.6,10540.9
30109,283.1,65.0,8207.8,8648.45,30951.3,34417.0,-3255.9,8857.1,9859.6
30110,820.7,1.7,8316.5,7748.025,30949.0,34056.7,-3136.1,9063.2,8812.6
30111,549.5,1.0,8175.8,5983.05,30613.3,33543.3,-3210.2,9047.4,7227.9
30112,754.8,2.2,7963.8,4068.25,30464.8,32692.6,-2691.4,8847.1,4800.3
30113,195.6,139.0,7618.5,1535.75,30394.0,31716.1,-1938.6,8799.2,1845.8
30114,134.8,180.2,7250.8,395.625,30415.0,29259.3,441.8,8196.2,182.3
30115,149.6,190.6,6886.0,2.6,29287.3,28466.6,251.9,7790.5,7.2
30116,190.2,314.6,6462.8,0.0,27113.5,27110.9,-590.4,7391.8,5.6
30117,29.6,548.8,6871.0,0.0,25911.8,24888.8,60.2,7436.0,5.2
30118,224.5,66.4,6437.8,0.0,24693.0,23281.0,633.6,6977.3,74.5
30119,57.9,270.3,6128.3,0.0,23793.3,22406.5,675.4,6628.8,5.2
30120,256.3,119.7,5858.0,0.0,23321.8,21726.1,913.3,6327.6,5.2
30121,242.5,130.4,5610.0,0.0,23156.0,21520.3,999.1,6095.4,5.2
30122,174.3,92.5,5325.5,0.0,23508.8,21713.6,1132.8,5962.8,55.7
30123,583.0,17.9,5069.0,92.375,25194.3,23933.2,715.1,5645.3,18.2
30124,376.7,51.8,4912.8,956.525,27414.3,25295.2,1620.5,5312.4,1004.0
30125,294.8,166.8,4873.3,3709.375,28879.5,28794.5,-284.9,5180.8,4416.4
30126,468.6,118.8,4877.5,7774.75,29811.0,32757.6,-3075.5,5303.4,7917.6
30127,226.8,28.3,4932.5,9619.3,30454.8,34482.2,-4184.0,5357.4,9775.0
30128,113.5,130.9,5086.0,11018.65,31018.8,34969.3,-3841.8,5557.0,10930.9
30129,69.2,252.7,5271.8,11337.325,31696.3,35568.7,-3876.0,5801.7,11557.4
30130,240.2,40.3,5515.8,11480.125,32063.5,35330.1,-3141.6,6123.7,11749.8
30131,177.2,85.0,5976.8,11603.25,31842.0,35191.1,-2874.5,6594.6,11770.8
30132,33.4,250.1,6601.5,11426.775,31206.0,34790.4,-3127.3,7113.4,11630.9
30133,137.2,138.5,7175.5,11091.7,31106.3,34539.1,-3173.6,7628.1,11168.0
30134,208.1,128.3,7564.8,10379.65,31186.0,34375.3,-3118.1,8162.9,10219.0
30135,11.5,636.9,7956.8,8959.6,30826.0,34489.4,-4007.6,8766.0,8649.6
30136,149.1,153.9,8287.5,6215.3,30659.8,33674.1,-3676.6,9295.1,5988.3
30137,425.0,86.7,8408.0,2368.875,30521.8,32283.7,-2406.9,9652.5,2357.5
30138,117.2,155.8,8541.5,421.05,30497.8,30066.1,-357.1,9728.5,231.4
30139,269.9,63.9,8676.8,2.525,29491.0,29608.1,-868.5,9765.1,7.4
30140,115.5,251.0,8480.5,0.0,27273.3,28385.1,-1822.2,9607.0,5.7
30141,209.4,77.0,7929.5,0.0,26507.8,24898.4,747.8,8975.4,5.2
30142,54.0,277.7,7478.5,0.0,25206.3,23854.0,767.1,8367.7,5.2
30143,38.5,119.9,6931.3,0.0,24252.8,22888.5,883.4,7793.3,5.2
30144,97.3,120.1,6379.5,0.0,23763.3,21634.6,1736.7,7042.5,5.2
30145,81.1,59.3,5838.3,0.0,23542.8,21137.8,2102.5,6333.4,5.2
30146,140.3,39.0,5342.3,0.0,23898.3,21040.1,2371.1,5676.6,5.2
30147,359.9,80.9,4911.0,89.875,25462.3,22426.8,2800.0,5157.4,19.6
30148,241.9,132.2,4523.8,975.0,27584.8,24545.9,3015.1,4739.1,1032.4
30149,382.5,67.8,3943.8,4063.4,29218.8,27246.3,1986.8,3905.4,4396.5
30150,273.8,40.4,3404.0,7681.45,30183.5,29508.4,793.2,3402.7,7803.6
30151,75.1,206.9,3172.0,9566.8,30895.5,30942.2,489.7,3191.9,9760.6
30152,133.7,18.2,3217.5,10444.65,31494.5,32081.0,-10.0,3154.9,10804.6
30153,17.5,194.7,3299.8,10486.05,32217.0,32713.2,-265.2,3169.1,11465.2
30154,29.0,82.8,3429.0,10318.425,32623.8,32802.7,164.4,3164.3,11676.8
30155,92.7,217.6,3643.3,10169.55,32357.5,32753.0,-85.3,3363.3,11660.9
30156,28.0,389.1,4020.0,9869.2,31502.3,32325.1,-315.8,3717.9,11368.9
30157,121.5,75.8,4489.8,9283.825,31414.5,32392.8,-770.3,4231.3,10746.0
30158,322.9,39.2,5103.8,8175.45,31403.0,32529.9,-1536.9,4914.6,9734.8
30159,723.6,48.0,5919.8,6526.3,31044.0,32103.8,-1808.3,5832.2,7992.5
30160,513.1,66.0,6769.0,4569.475,30804.5,31053.4,-978.4,6739.1,5320.7
30161,357.3,292.8,7364.0,1729.15,30260.3,29567.4,-74.1,7557.1,2059.0
30162,615.9,5.4,7892.3,322.8,30056.0,27996.1,1323.1,8288.7,205.1
30163,186.5,257.6,8261.5,2.8,29213.8,28016.0,418.0,8762.9,7.4
30164,128.5,415.0,8299.5,0.0,27253.8,26433.1,-28.0,8779.7,5.7
30165,148.7,220.2,7749.0,0.0,26234.5,23684.1,1674.2,8627.4,74.5
30166,35.7,308.5,7897.5,0.0,24922.0,23149.0,886.3,8464.1,158.6
30167,8.0,300.6,7684.3,0.0,23755.8,22402.8,508.1,8166.1,114.6
30168,13.5,328.5,7377.0,0.0,23004.8,21738.1,442.0,7839.7,114.6
30169,8.0,272.5,7130.0,0.0,22600.8,21313.0,506.3,7525.3,114.6
30170,134.4,178.9,6919.5,0.0,22350.3,21074.5,540.1,7283.1,114.6
30171,22.1,114.4,6624.0,39.075,22199.8,21266.9,532.0,7202.5,62.2
30172,103.8,184.9,6552.5,899.325,22578.8,21580.9,753.9,6846.8,998.9
30173,397.4,95.6,6072.5,3871.1,23977.0,24137.0,-155.1,6294.4,4264.8
30174,290.5,51.5,5591.5,7518.175,25824.0,27096.1,-1048.0,5638.8,7701.3
30175,487.9,158.1,5304.3,9647.2,27191.8,28941.6,-1686.5,5413.6,9725.2
30176,195.6,201.3,5209.3,10595.9,27877.3,30103.6,-2177.5,5296.4,10906.7
30177,185.0,99.2,5177.5,11057.175,28342.0,30489.2,-1753.6,5245.6,11385.8
30178,57.9,227.5,5159.3,11191.925,28896.8,30464.4,-1286.6,5255.2,11551.9
30179,52.2,521.1,5365.8,10999.4,28672.0,30345.3,-1413.7,5423.5,11600.2
30180,16.8,312.8,5670.5,10480.1,27748.0,29621.3,-1725.0,5715.7,11355.4
30181,225.4,111.3,6022.8,10037.65,27250.5,30610.6,-3448.6,6247.9,10762.2
30182,83.3,267.5,6240.3,9042.175,27083.0,30422.3,-3694.8,6891.5,9578.9
30183,72.3,536.7,6781.5,6833.975,27229.3,29475.4,-2740.8,7683.3,7838.6
30184,223.7,284.8,7247.5,4510.025,27401.5,28624.1,-2067.5,8211.8,5344.8
30185,114.2,471.6,7624.0,1782.2,27234.3,26477.9,-75.1,8741.5,2144.2
30186,88.8,222.9,7999.3,273.0,27511.5,25437.8,1219.4,9140.0,497.6
30187,84.4,151.9,8359.8,2.075,27417.3,25269.8,1146.5,9445.3,271.8
30188,64.6,915.1,8512.5,0.0,25699.3,24528.6,271.1,9606.9,98.1
30189,113.8,273.7,8998.8,0.0,24771.0,24292.0,-667.9,10490.5,5.2
30190,260.5,45.2,8809.5,0.0,23485.5,23626.7,-1378.1,10170.2,74.5
30191,167.5,129.6,8374.8,0.0,22421.8,22427.2,-1178.2,9633.4,5.2
30192,203.4,67.8,7935.3,0.0,21690.8,21324.3,-654.6,9249.2,5.2
30193,78.6,247.4,7533.3,0.0,21273.3,20721.6,-437.1,8853.7,5.2
30194,79.5,114.3,7259.3,0.0,21114.8,20353.5,-203.2,8460.6,5.2
30195,66.0,194.1,7078.3,57.85,20909.5,20094.6,28.3,8157.9,29.3
30196,42.7,135.8,6826.5,910.475,20696.3,20547.5,-498.5,7751.8,923.0
30197,24.7,657.1,6207.3,3616.75,21578.3,21643.0,-441.1,7147.8,3961.2
30198,130.7,299.3,5719.3,6967.15,23087.5,24060.2,-1188.0,6454.6,7130.0
30199,43.2,277.1,5540.3,8970.775,24635.3,26104.2,-1707.0,6161.0,9148.8
30200,1.2,396.3,5687.8,9986.925,25604.8,27486.9,-2031.4,6212.2,10383.4
30201,28.3,467.6,6041.3,10360.0,26433.3,27347.5,-1087.5,6407.1,10969.2
30202,154.5,190.2,6419.5,10420.075,27345.3,28193.7,-1090.7,6674.8,11214.2
30203,82.0,338.0,6709.8,9973.725,27684.3,28181.9,-849.5,6951.9,11162.3
30204,191.2,239.7,6847.3,9743.25,26799.0,27565.2,-938.0,7275.2,10883.7
30205,50.3,355.9,7017.3,9299.675,26274.0,27212.3,-1040.6,7629.5,10193.5
30206,551.0,31.3,7222.8,8212.925,26283.8,26973.9,-1342.4,8044.0,9083.4
30207,53.0,642.0,7375.3,6998.925,26608.3,27761.2,-2336.1,8427.6,7610.5
30208,397.3,26.9,7567.5,5107.575,27015.8,28019.8,-2628.3,8752.0,5223.0
30209,209.4,423.7,7839.3,1649.8,27458.3,26099.4,-192.3,9100.6,2055.3
30210,248.4,267.0,8275.0,271.0,27863.0,24984.7,1523.7,9581.2,427.3
30211,36.1,335.9,8746.0,2.325,28390.3,25172.1,1805.3,10135.0,271.7
30212,183.3,205.8,8973.5,0.0,26551.8,24822.6,435.4,10386.6,210.2
30213,360.8,97.6,10385.5,0.0,25271.8,25455.8,-1158.0,11318.9,37.4
30214,259.6,22.7,10547.8,0.0,23861.8,23946.4,-899.0,11154.5,37.4
30215,147.4,126.0,10318.0,0.0,22851.5,23121.8,-897.9,10906.6,5.2
30216,22.5,403.7,9954.3,0.0,22293.3,22189.2,-417.4,10442.7,5.2
30217,4.6,792.2,9555.8,0.0,22174.0,21785.4,-140.1,9895.7,5.2
30218,30.5,403.4,9171.3,0.0,22789.8,22406.3,-289.1,9444.5,5.2
30219,178.1,220.4,8769.3,54.8,24942.8,25261.8,-1024.8,8911.9,24.9
30220,150.9,305.6,8251.8,808.1,27514.0,28281.8,-1613.7,8364.0,907.4
30221,69.1,445.1,7181.5,3712.05,29458.0,30724.3,-2037.5,7333.9,3868.1
30222,132.7,597.3,5954.8,7170.2,30925.5,33130.1,-2959.6,6111.6,7050.9
30223,144.8,165.0,5208.5,8977.975,32042.5,34350.8,-3296.8,5217.8,9080.3
30224,57.0,414.1,5073.0,10046.75,32754.8,35200.7,-3453.9,4760.4,10331.3
30225,108.8,218.6,4999.0,10019.3,33766.0,35957.0,-3358.0,4532.9,10982.0
30226,51.0,367.4,4999.8,9712.2,34535.0,36069.0,-2933.2,4495.1,11244.0
30227,325.5,425.7,5149.8,9384.1,34494.8,36282.1,-3313.2,4669.4,11224.3
30228,590.3,8.0,5437.5,9006.825,33967.0,35564.6,-3262.5,4994.9,10943.3
30229,198.9,111.3,5631.8,8496.6,33967.8,35336.8,-3246.7,5314.8,10269.6
30230,117.0,187.1,5692.0,7689.025,34120.8,35384.4,-3261.7,5561.9,8977.2
30231,459.2,69.4,5751.8,6232.275,33680.8,34740.5,-3337.9,5951.6,7296.1
30232,810.4,18.3,5816.3,4432.725,33209.5,33429.3,-2170.5,5950.5,4775.0
30233,284.7,138.8,5835.5,1662.65,32688.8,32034.1,-1146.2,6140.9,2004.3
30234,107.0,195.9,5852.3,206.75,32246.3,30563.1,144.0,6214.6,413.4
30235,347.8,182.1,5855.0,0.95,31191.5,29842.6,27.3,6146.6,211.8
30236,249.0,101.0,5547.8,0.0,28839.5,27910.2,-330.4,5848.2,98.1
30237,202.4,28.4,4530.0,0.0,27820.8,26512.8,110.8,5160.8,114.6
30238,85.2,202.2,4041.3,0.0,26188.0,25805.2,-606.2,4715.8,250.6
30239,105.2,117.4,3722.3,0.0,24969.5,24705.3,-460.7,4325.6,203.5
30240,361.7,51.0,3404.3,0.0,24315.8,24128.1,-308.2,4006.4,203.5
30241,609.3,9.9,3160.3,0.0,23977.5,23413.1,317.5,3639.1,114.6
30242,144.8,108.7,2990.5,0.0,24291.0,23555.0,455.5,3340.9,203.5
30243,149.5,180.5,2851.3,40.725,26003.0,25012.2,786.0,3102.0,21.2
30244,245.3,57.8,2656.0,745.875,28219.5,28324.2,-208.2,2877.8,783.4
30245,165.8,457.9,2302.3,3329.875,30080.0,31472.6,-1555.4,2533.6,3496.4
30246,137.5,423.0,1959.5,6800.025,31689.5,33115.4,-1917.7,1766.1,6542.1
30247,546.2,91.7,1845.5,8506.275,32833.3,34593.0,-2429.0,1670.5,8573.8
30248,290.8,123.5,2475.3,9772.825,33703.5,35542.6,-3399.6,2208.2,9756.1
30249,307.5,94.4,3504.3,10308.775,34751.8,36606.1,-2384.1,2950.2,10400.0
30250,224.6,49.3,4423.0,10391.2,35473.0,37354.9,-2687.1,3667.0,10566.7
30251,255.1,116.9,4842.0,10287.85,35492.0,37739.1,-3408.3,4282.3,10474.3
30252,101.2,196.3,5163.5,10079.75,35002.5,37467.6,-3468.2,4650.7,10054.5
30253,79.9,220.3,5314.3,9196.325,34985.5,36993.1,-3353.0,4922.5,9233.7
30254,150.1,334.0,5215.5,8260.975,35014.5,36454.6,-3094.8,4952.9,7962.5
30255,233.4,121.0,5024.0,6555.15,34552.5,35802.4,-2970.2,5021.7,6390.0
30256,82.1,319.8,4786.3,4221.075,34140.5,34789.4,-2238.5,4867.0,4286.7
30257,143.0,199.8,4645.0,1667.875,33647.5,34184.1,-2120.9,4811.6,1637.2
30258,160.9,85.8,4454.8,230.025,33188.0,32782.4,-1354.5,4567.5,285.8
30259,223.7,178.5,4362.3,1.2,32187.3,31765.4,-1080.7,4523.6,7.3
30260,251.9,339.7,4372.5,0.0,29737.3,29491.6,-1100.5,4426.6,5.7
30261,209.7,257.3,3883.8,0.0,29000.8,30508.3,-3111.3,3765.8,5.1
30262,617.4,23.6,3605.8,0.0,27483.8,28417.8,-2410.6,3441.8,5.1
30263,646.0,24.2,3322.8,0.0,26245.0,27977.9,-3053.1,3228.1,5.1
30264,277.6,28.8,2980.0,0.0,25567.8,27441.9,-3022.9,3048.4,5.1
30265,236.1,91.7,2624.8,0.0,25197.0,27105.6,-2893.2,2742.9,5.1
30266,344.3,20.8,2176.3,0.0,25446.5,27188.2,-2689.8,2362.8,5.1
30267,594.2,31.9,1858.5,49.775,27074.8,28319.4,-1919.3,2053.0,21.5
30268,547.4,16.6,1649.3,826.95,29338.0,30464.1,-1630.0,1822.1,878.6
30269,155.3,191.6,1409.0,3315.35,31049.8,32902.4,-2283.0,1542.1,3548.0
30270,189.3,144.2,1159.3,6371.2,32498.8,35109.1,-3146.5,1265.0,6481.9
30271,69.5,219.1,1078.3,8108.975,33734.5,36958.1,-4000.8,1136.4,8429.6
30272,91.4,292.0,1211.8,9029.3,34647.5,38063.6,-4114.5,1137.7,9569.7
30273,18.4,488.2,1487.8,9652.475,35758.5,39333.7,-4436.0,1384.1,10182.9
30274,69.1,207.0,1807.3,9401.025,36520.8,39907.6,-4497.6,1677.2,10339.0
30275,47.9,297.5,2283.3,8892.875,36687.5,39692.1,-4382.4,2083.4,10189.9
30276,8.5,822.6,2887.5,8605.075,36114.8,39608.9,-4591.7,2685.0,9727.3
30277,110.4,325.8,3628.5,7895.95,36144.0,39282.1,-4469.2,3407.8,8747.9
30278,208.0,312.1,4328.5,7001.1,36070.3,38567.4,-3970.6,4252.9,7319.5
30279,142.8,368.4,5067.8,5790.45,35437.8,37672.3,-3735.7,5044.4,5683.5
30280,414.6,4.6,6036.8,3415.225,34981.5,36816.5,-3409.7,5652.6,3611.4
30281,450.9,95.2,6607.3,1265.225,34380.5,35866.2,-3078.8,6123.3,1314.1
30282,455.4,48.7,6830.0,149.55,33805.5,35159.9,-2929.3,6325.0,138.8
30283,764.8,70.3,6842.3,0.35,32728.0,34527.4,-3146.6,6220.9,7.3
30284,251.5,134.8,6430.5,0.0,30431.8,32177.1,-3004.0,5786.7,5.6
30285,406.0,119.6,5056.3,0.0,29429.0,32102.4,-3457.1,4962.1,5.1
30286,155.7,156.8,5118.8,0.0,27842.0,30768.9,-3498.7,4620.5,5.1
30287,219.3,106.0,4720.8,0.0,26513.5,30372.0,-4217.4,4244.4,5.1
30288,62.5,213.2,4244.5,0.0,25825.8,29828.8,-4273.6,3977.0,5.1
30289,295.9,56.2,3785.3,0.0,25437.0,29508.3,-4214.3,3561.4,5.1
30290,341.0,17.2,3315.3,0.0,25696.0,29415.8,-3883.2,3141.1,5.1
30291,467.3,42.6,2917.3,43.2,27150.3,30041.6,-2814.7,2699.7,25.8
30292,455.7,75.1,2601.8,717.775,29230.3,31379.9,-2147.4,2516.2,696.8
30293,367.3,59.4,2138.0,3133.775,30941.5,33376.4,-2337.1,2060.2,3146.9
30294,134.2,165.2,1752.3,5968.575,32377.0,35530.2,-2997.1,1561.7,5861.6
30295,591.6,17.9,1569.3,7926.125,33558.5,37251.5,-3811.6,1378.5,7889.7
30296,452.9,31.9,1786.3,9054.05,34487.3,38875.0,-4369.9,1480.3,9206.4
30297,345.0,146.7,2237.0,9850.1,35635.5,40056.2,-4392.4,1826.9,9976.5
30298,247.7,148.8,2785.5,9792.5,36440.5,40678.7,-4365.7,2248.3,10173.5
30299,129.1,155.0,3151.0,9312.075,36567.8,40692.6,-4179.1,2783.3,10074.0
30300,354.0,37.6,3591.3,8779.975,36148.5,40548.1,-4339.2,3222.7,9648.8
30301,286.9,174.7,3937.0,8192.35,36150.5,40233.9,-4200.9,3699.9,8795.7
30302,826.2,97.8,4020.5,7462.875,36027.8,39091.6,-3653.9,3939.2,7362.1
30303,194.3,210.1,4198.5,6055.6,35433.0,38429.2,-3644.9,4121.1,5821.3
30304,16.6,606.2,4376.8,4037.225,34943.3,37223.6,-2926.4,4230.2,3834.6
30305,511.8,90.2,4557.0,1424.925,34305.5,36546.7,-2695.9,4399.9,1458.9
30306,1056.0,56.0,4774.3,194.175,33841.5,35497.3,-2306.0,4469.2,162.4
30307,483.7,82.3,4852.0,0.5,32985.0,35111.6,-2734.5,4688.4,7.3
30308,330.6,206.2,4691.3,0.0,30854.5,33199.5,-3370.2,4785.0,5.6
30309,328.9,305.2,5790.0,0.0,29227.0,32325.4,-3636.1,5529.8,0.1
30310,347.7,164.3,5698.8,0.0,27736.0,30797.6,-3770.9,5203.6,0.1
30311,74.5,636.6,5300.5,0.0,26509.3,29281.1,-3439.9,5161.8,0.1
30312,7.3,1269.6,4892.8,0.0,25877.3,28374.4,-3112.4,4779.3,0.1
30313,174.9,783.0,4564.0,0.0,25529.8,27942.0,-2952.7,4354.6,0.1
30314,107.3,289.2,4257.8,0.0,25785.3,28171.8,-2932.7,4013.9,0.1
30315,437.3,23.1,3948.0,39.5,27337.8,29095.7,-2122.5,3724.1,16.2
30316,248.8,361.2,3622.8,773.85,29505.8,31238.0,-2016.4,3365.3,762.0
30317,208.1,125.4,3126.0,3334.825,31388.3,33164.2,-2248.4,2947.8,3563.4
30318,667.5,58.4,2659.0,6406.95,32947.3,35134.9,-2961.4,2482.9,6407.1
30319,158.1,247.3,2516.3,8408.05,34084.5,36287.8,-3186.7,2385.4,8223.2
30320,124.6,154.4,2779.3,9631.525,35101.3,37634.9,-3353.7,2729.4,9462.7
30321,419.3,18.6,3213.0,9932.85,36138.8,38654.2,-3349.7,3183.4,10101.2
30322,303.1,163.9,3703.8,9989.125,36868.8,39326.5,-3375.6,3653.0,10416.7
30323,423.6,28.8,4190.5,9883.025,36881.3,39288.7,-3203.7,4102.6,10392.2
30324,403.3,42.3,4630.3,9573.975,36333.5,39015.5,-3604.7,4616.7,10072.7
30325,164.7,138.6,4984.5,9065.85,36183.0,38596.0,-3586.6,5015.7,9418.9
30326,393.9,104.3,5246.5,8193.2,36071.3,38130.3,-3343.5,5338.4,8288.0
30327,721.3,2.2,5538.8,6417.45,35501.0,37427.4,-3311.6,5669.5,6749.4
30328,372.8,12.6,5785.0,4227.075,34985.3,36952.3,-3177.6,5767.1,4473.3
30329,408.8,75.4,5817.0,1630.65,33895.8,36552.4,-3354.3,5860.4,1900.1
30330,278.8,55.4,5848.5,288.9,33277.8,35854.7,-3131.6,5875.6,186.7
30331,134.5,228.9,5878.0,7.475,32417.0,35590.0,-3597.4,5832.5,2.3
30332,70.5,339.2,5898.0,0.0,30328.5,32862.9,-3486.7,5791.1,0.6
30333,442.3,178.6,6335.8,0.0,28341.8,28936.3,-1785.5,5521.9,0.1
30334,161.7,111.7,6476.8,0.0,26858.5,28270.3,-2605.5,5533.6,0.1
30335,519.3,3.7,6094.3,0.0,25583.0,27521.5,-3164.0,5443.5,0.1
30336,553.9,19.3,5930.5,0.0,24807.8,26618.8,-3065.6,5274.4,0.1
30337,84.8,276.5,5785.5,0.0,24334.0,26438.9,-3406.0,5179.5,0.1
30338,79.7,371.8,5591.3,0.0,24016.0,26475.9,-3750.3,5093.7,0.1
30339,209.9,81.0,5347.8,39.025,23716.0,26338.7,-3678.7,5038.2,28.3
30340,12.6,545.8,5158.5,834.175,24128.0,26451.2,-3277.6,4793.5,859.0
30341,114.8,224.5,4931.3,3467.0,25754.5,28475.5,-3350.5,4616.0,3655.9
30342,165.7,282.7,4778.3,6556.85,27658.5,31143.4,-3858.4,4445.6,6626.7
30343,629.4,86.4,4842.8,8421.125,29223.3,32872.8,-4191.9,4875.3,8567.2
30344,269.3,123.2,5901.0,9363.225,30176.5,33910.3,-4280.0,5780.6,9764.7
30345,258.0,65.7,7514.3,10135.325,30958.8,35726.9,-5015.4,7177.7,10509.5
30346,254.0,62.6,9050.5,10275.95,31849.5,37316.0,-5974.1,8500.5,10869.8
30347,91.5,215.4,9980.5,10469.15,31883.0,37171.6,-5753.3,9673.9,10891.8
30348,290.5,85.1,10728.3,10544.9,31331.8,36495.9,-5755.2,10510.5,10690.9
30349,273.4,125.5,11213.3,9870.775,30888.3,35875.0,-5710.6,10851.5,10179.2
30350,569.2,46.5,11176.3,9172.525,30689.0,35374.6,-5562.6,10981.9,9261.2
30351,360.1,114.6,10983.0,8121.15,30588.5,35010.4,-5385.0,10864.1,7867.0
30352,240.8,592.7,10689.0,5679.375,30390.0,34191.5,-4866.9,10489.2,5617.7
30353,266.0,299.0,10294.5,1978.15,30027.0,32502.5,-3768.2,10139.9,2395.0
30354,449.9,110.9,9852.3,335.2,29826.3,31537.7,-2990.6,9868.2,285.7
30355,144.3,143.1,9435.3,2.625,29499.5,31048.4,-2970.2,9532.8,2.3
30356,167.3,128.8,9330.3,0.0,27743.5,30090.1,-3989.1,9471.8,0.6
30357,212.0,74.5,9082.0,0.0,25625.0,27790.0,-3517.3,9475.3,5.1
30358,432.5,55.8,9034.0,0.0,24085.5,26802.4,-3923.3,9455.1,5.1
30359,37.6,303.8,8842.5,0.0,22964.5,26137.3,-4338.9,9047.2,5.1
30360,151.4,49.5,8407.5,0.0,22258.3,25357.3,-4176.9,8647.5,5.1
30361,4.7,270.9,7936.8,0.0,21798.8,23640.9,-2780.6,8288.8,5.1
30362,8.0,262.6,7549.0,0.0,21665.0,22333.9,-1516.2,8104.3,5.1
30363,197.1,45.5,7327.0,54.225,21460.0,22281.6,-1627.2,8008.7,25.3
30364,231.3,45.5,7226.8,873.375,21286.3,22552.9,-2035.5,7732.9,878.7
30365,205.2,311.1,7399.0,3524.375,22127.0,24618.0,-3073.4,7849.1,3612.0
30366,443.2,150.8,7848.5,6786.425,23579.5,27485.4,-4240.9,8401.2,6563.1
30367,79.2,191.4,8420.5,8670.475,25009.8,29829.7,-5128.7,8990.5,8525.8
30368,47.7,407.2,8917.8,9403.35,26023.3,31084.5,-5312.8,9512.6,9800.1
30369,3.7,424.8,9462.8,9872.25,26770.0,32401.6,-5700.2,9940.5,10599.7
